1423	1015980
1424	1017421
1425	1018851
1426	1020270
1427	1021705
1428	1023132
1429	1024569
1430	1025992
1431	1027434
1432	1028874
1433	1030312
1434	1031748
1435	1033173
1436	1034629
1437	1036059
1438	1037496
1439	1038943
1440	1040379
1441	1041822
1442	1043260
1443	1044711
1444	1046157
1445	1047598
1446	1049052
1447	1050504
1448	1051960
1449	1053402
1450	1054863
1451	1056313
1452	1057752
1453	1059210
1454	1060681
1455	1062135
1456	1063581
1457	1065037
1458	1066503
1459	1067964
1460	1069426
1461	1070883
1462	1072362
1463	1073812
1464	1075287
1465	1076757
1466	1078222
1467	1079697
1468	1081155
1469	1082632
1470	1084101
1471	1085586
1472	1087033
1473	1088526
1474	1090005
1475	1091470
1476	1092939
1477	1094430
1478	1095904
1479	1097391
1480	1098876
1481	1100362
1482	1101846
1483	1103337
1484	1104811
1485	1106301
1486	1107789
1487	1109284
1488	1110780
1489	1112250
1490	1113751
1491	1115241
1492	1116738
1493	1118245
1494	1119741
1495	1121226
1496	1122724
1497	1124232
1498	1125732
1499	1127221
1500	1128729
1501	1130226
1502	1131715
1503	1133229
1504	1134735
1505	1136245
1506	1137759
1507	1139265
1508	1140787
1509	1142292
1510	1143792
1511	1145317
1512	1146828
1513	1148334
1514	1149874
1515	1151379
1516	1152882
1517	1154419
1518	1155924
1519	1157457
1520	1158985
1521	1160487
1522	1162029
1523	1163554
1524	1165062
1525	1166604
1526	1168138
1527	1169649
1528	1171200
1529	1172719
1530	1174257
1531	1175781
1532	1177327
1533	1178856
1534	1180404
1535	1181923
1536	1183470
1537	1185015
1538	1186546
1539	1188102
1540	1189623
1541	1191166
1542	1192722
1543	1194264
1544	1195804
1545	1197354
1546	1198902
1547	1200448
1548	1201998
1549	1203564
1550	1205101
1551	1206639
1552	1208214
1553	1209760
1554	1211322
1555	1212882
1556	1214437
1557	1215987
1558	1217559
1559	1219108
1560	1220679
1561	1222251
1562	1223797
1563	1225371
1564	1226934
1565	1228501
1566	1230063
1567	1231644
1568	1233205
1569	1234791
1570	1236357
1571	1237921
1572	1239510
1573	1241070
1574	1242643
1575	1244235
1576	1245801
1577	1247389
1578	1248966
1579	1250541
1580	1252141
1581	1253709
1582	1255293
1583	1256890
1584	1258470
1585	1260048
1586	1261642
1587	1263234
1588	1264821
1589	1266421
1590	1268001
1591	1269588
1592	1271200
1593	1272780
1594	1274382
1595	1275991
1596	1277580
1597	1279161
1598	1280779
1599	1282368
1600	1283961
1601	1285579
1602	1287189
1603	1288782
1604	1290394
1605	1292001
1606	1293618
1607	1295233
1608	1296828
1609	1298427
1610	1300051
1611	1301661
1612	1303284
1613	1304893
1614	1306509
1615	1308135
1616	1309756
1617	1311354
1618	1312980
1619	1314610
1620	1316217
1621	1317846
1622	1319470
1623	1321095
1624	1322721
1625	1324345
1626	1325991
1627	1327623
1628	1329241
1629	1330878
1630	1332501
1631	1334143
1632	1335777
1633	1337400
1634	1339036
1635	1340682
1636	1342326
1637	1343962
1638	1345599
1639	1347228
1640	1348873
1641	1350513
1642	1352148
1643	1353808
1644	1355466
1645	1357092
1646	1358752
1647	1360386
1648	1362051
1649	1363696
1650	1365351
1651	1367007
1652	1368658
1653	1370310
1654	1371972
1655	1373623
1656	1375287
1657	1376940
1658	1378597
1659	1380264
1660	1381926
1661	1383592
1662	1385262
1663	1386909
1664	1388584
1665	1390254
1666	1391910
1667	1393573
1668	1395255
1669	1396914
1670	1398601
1671	1400271
1672	1401960
1673	1403623
1674	1405314
1675	1406970
1676	1408648
1677	1410342
1678	1412019
1679	1413697
1680	1415388
1681	1417062
1682	1418758
1683	1420428
1684	1422126
1685	1423816
1686	1425492
1687	1427163
1688	1428877
1689	1430571
1690	1432242
1691	1433950
1692	1435626
1693	1437333
1694	1439029
1695	1440729
1696	1442436
1697	1444129
1698	1445811
1699	1447524
1700	1449214
1701	1450932
1702	1452618
1703	1454347
1704	1456050
1705	1457745
1706	1459459
1707	1461159
1708	1462872
1709	1464580
1710	1466301
1711	1468026
1712	1469719
1713	1471440
1714	1473159
1715	1474879
1716	1476591
1717	1478316
1718	1480030
1719	1481763
1720	1483470
1721	1485202
1722	1486923
1723	1488654
1724	1490383
1725	1492095
1726	1493817
1727	1495570
1728	1497279
1729	1499028
1730	1500754
1731	1502472
1732	1504224
1733	1505953
1734	1507689
1735	1509432
1736	1511161
1737	1512903
1738	1514649
1739	1516375
1740	1518114
1741	1519863
1742	1521622
1743	1523343
1744	1525116
1745	1526842
1746	1528608
1747	1530339
1748	1532101
1749	1533852
1750	1535589
1751	1537345
1752	1539114
1753	1540854
1754	1542622
1755	1544388
1756	1546125
1757	1547893
1758	1549662
1759	1551420
1760	1553173
1761	1554936
1762	1556709
1763	1558462
1764	1560231
1765	1562010
1766	1563772
1767	1565535
1768	1567317
1769	1569076
1770	1570857
1771	1572630
1772	1574386
1773	1576191
1774	1577952
1775	1579726
1776	1581492
1777	1583283
1778	1585069
1779	1586853
1780	1588623
1781	1590415
1782	1592193
1783	1593981
1784	1595773
1785	1597551
1786	1599345
1787	1601137
1788	1602918
1789	1604697
1790	1606504
1791	1608303
1792	1610082
1793	1611886
1794	1613676
1795	1615473
1796	1617268
1797	1619064
1798	1620876
1799	1622686
1800	1624488
1801	1626282
1802	1628083
1803	1629888
1804	1631694
1805	1633504
1806	1635306
1807	1637109
1808	1638919
1809	1640745
1810	1642563
1811	1644364
1812	1646175
1813	1647990
1814	1649815
1815	1651629
1816	1653447
1817	1655272
1818	1657089
1819	1658901
1820	1660723
1821	1662552
1822	1664367
1823	1666207
1824	1668009
1825	1669845
1826	1671679
1827	1673511
1828	1675317
1829	1677154
1830	1679007
1831	1680837
1832	1682653
1833	1684506
1834	1686333
1835	1688170
1836	1690002
1837	1691856
1838	1693699
1839	1695531
1840	1697376
1841	1699219
1842	1701066
1843	1702905
1844	1704751
1845	1706598
1846	1708458
1847	1710295
1848	1712148
1849	1713993
1850	1715842
1851	1717707
1852	1719552
1853	1721416
1854	1723269
1855	1725135
1856	1726981
1857	1728849
1858	1730703
1859	1732558
1860	1734423
1861	1736274
1862	1738138
1863	1740024
1864	1741863
1865	1743754
1866	1745634
1867	1747488
1868	1749355
1869	1751232
1870	1753095
1871	1754968
1872	1756851
1873	1758717
1874	1760608
1875	1762473
1876	1764360
1877	1766227
1878	1768122
1879	1769988
1880	1771873
1881	1773744
1882	1775646
1883	1777519
1884	1779423
1885	1781301
1886	1783198
1887	1785075
1888	1786974
1889	1788865
1890	1790757
1891	1792641
1892	1794535
1893	1796439
1894	1798329
1895	1800235
1896	1802130
1897	1804014
1898	1805908
1899	1807827
1900	1809726
1901	1811626
1902	1813536
1903	1815444
1904	1817347
1905	1819257
1906	1821168
1907	1823068
1908	1824984
1909	1826892
1910	1828786
1911	1830708
1912	1832613
1913	1834531
1914	1836447
1915	1838379
1916	1840297
1917	1842213
1918	1844118
1919	1846057
1920	1847973
1921	1849890
1922	1851820
1923	1853748
1924	1855674
1925	1857610
1926	1859538
1927	1861449
1928	1863388
1929	1865322
1930	1867260
1931	1869178
1932	1871100
1933	1873047
1934	1875010
1935	1876938
1936	1878867
1937	1880809
1938	1882734
1939	1884681
1940	1886626
1941	1888578
1942	1890522
1943	1892461
1944	1894410
1945	1896357
1946	1898299
1947	1900251
1948	1902189
1949	1904146
1950	1906092
1951	1908036
1952	1910011
1953	1911960
1954	1913904
1955	1915885
1956	1917840
1957	1919808
1958	1921753
1959	1923711
1960	1925661
1961	1927633
1962	1929612
1963	1931571
1964	1933537
1965	1935501
1966	1937475
1967	1939441
1968	1941405
1969	1943382
1970	1945351
1971	1947327
1972	1949289
1973	1951288
1974	1953252
1975	1955238
1976	1957195
1977	1959171
1978	1961163
1979	1963141
1980	1965135
1981	1967118
1982	1969072
1983	1971075
1984	1973067
1985	1975057
1986	1977048
1987	1979031
1988	1981003
1989	1983018
1990	1985001
1991	1986994
1992	1988985
1993	1990989
1994	1992985
1995	1994976
1996	1996980
1997	1998976
1998	2000967
1999	2002971
2000	2004979
